age,careAddr,careNm,colorCd,kindCd,neuterYn,noticeEdt,officetel,popfile,processState,specialMark,weight,animalKind,address,sexCd
2014(년생),부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,(사)유기동물및동물,흰갈색,[개] 믹스견,U,20180817,051-970-4815,http://www.animal.go.kr/files/shelter/2018/07/201808071408394.jpg,보호중,강서351,5(Kg),개,부산광역시,여자아이
2018(년생),부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,(사)유기동물및동물,검은색,[고양이] 한국 고양이,U,20180817,051-970-4815,http://www.animal.go.kr/files/shelter/2018/07/201808071408580.jpg,보호중,강서350,0.2(Kg),고양이,부산광역시,상관없음
2018(년생),부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,(사)유기동물및동물,흰색,[개] 믹스견,U,20180817,051-970-4815,http://www.animal.go.kr/files/shelter/2018/07/201808071408691.jpg,보호중,강서349,2(Kg),개,부산광역시,여자아이
2018(년생),부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,(사)유기동물및동물,흰색,[개] 믹스견,U,20180817,051-970-4815,http://www.animal.go.kr/files/shelter/2018/07/201808071408567.jpg,보호중,강서348,2(Kg),개,부산광역시,여자아이
2014(년생),부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,(사)유기동물및동물,연갈색,[개] 믹스견,U,20180817,051-970-4815,http://www.animal.go.kr/files/shelter/2018/07/201808071408555.jpg,보호중,강서347,12(Kg),개,부산광역시,남자아이
2014(년생),부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,(사)유기동물및동물,흰색,[개] 믹스견,U,20180817,051-970-4815,http://www.animal.go.kr/files/shelter/2018/07/201808071408260.jpg,보호중,강서346,10(Kg),개,부산광역시,여자아이
2011(년생),경상남도 거창군 거창읍 거창대로 13-2 (거창읍/ 칠성슈퍼) ,나래동물병원,연노란색,[개] 골든 리트리버,N,20180816,055-940-8140,http://www.animal.go.kr/files/shelter/2018/07/201808061408335.jpeg,보호중,움직임이 불편함,35(Kg),개,경상도,남자아이
2016(년생),경상남도 거제시 사등면 사곡리 375-1번지,거제시유기동물보호소,갈색,[고양이] 기타,U,20180816,055-639-6366,http://www.animal.go.kr/files/shelter/2018/07/201808061208587.jpg,보호중,순함,3(Kg),고양이,경상도,상관없음
2011(년생),부산광역시 강서구 가락대로1283번길 25-2 (봉림동) (사)유기동물및보호관리협회,유기동물및관리협회,진갈색,[개] 푸들,U,20180816,055-330-4328,http://www.animal.go.kr/files/shelter/2018/07/201808061108247.jpg,보호중,빨간색&검은색 하네스 착용,6(Kg),개,부산광역시,여자아이
2015(년생),경상북도 청도군 화양읍 청화로 70 (화양읍/ 청도군청) 농정과 동물방역계,청도동물보호소,검정,[개] 믹스,U,20180816,054-370-6532,http://www.animal.go.kr/files/shelter/2018/07/201808061708197.jpg,보호중,검정/ 온순,5(Kg),개,경상도,남자아이
2018(년생),전라남도 무안군 삼향읍 석매길 36 (삼향읍) ,신안군동물보호소,검흰색,[개] 믹스견,U,20180816,061-240-8388,http://www.animal.go.kr/files/shelter/2018/07/201808041208147.jpg,보호중,잘먹음/귀여움/건강/2개월추정,2(Kg),개,전라도,남자아이
2018(년생),전라남도 무안군 삼향읍 석매길 36 (삼향읍) ,신안군동물보호소,검흰색,[개] 믹스견,U,20180816,061-240-8388,http://www.animal.go.kr/files/shelter/2018/07/201808041208134.jpg,보호중,건강/잘먹음/귀여움/2개월추정,2(Kg),개,전라도,남자아이
2016(년생),전라남도 영광군 불갑면 함영로 2758 ,불갑동물임시보호소,흰색,[개] 말티즈,N,20180816,061-350-5408,http://www.animal.go.kr/files/shelter/2018/07/201808061608615.jpeg,보호중,불갑사 주변 배회,3(Kg),개,전라도,남자아이
2017(년생),전라남도 보성군 노동면 노동천동길 209 (노동면) ,보성유기동물보호센터,갈색,[개] 진도견,U,20180816,061-850-5403,http://www.animal.go.kr/files/shelter/2018/07/201808061808326.jpg,보호중,많이 사나움,15(Kg),개,전라도,남자아이
2015(년생),전라남도 담양군 봉산면 대추1길 111 (봉산면) 111,담양군 동물보호소,흰색,[개] 말티즈,N,20180816,061-380-2729,http://www.animal.go.kr/files/shelter/2018/07/201808061708732.jpg,보호중,흰색바탕 왼쪽눈 징환,4(Kg),개,전라도,여자아이
2015(년생),강원도 홍천군 화촌면 둔덕이길 68 (화촌면/ 홍천군유기동물보호센터) ,홍천군유기동물보호소,흰색/ 갈색,[개] 믹스견,U,20180816,033-430-2731,http://www.animal.go.kr/files/shelter/2018/07/201808061508591.jpeg,보호중,흰색/ 갈색 믹스견,7(Kg),개,강원도,남자아이
2016(년생),강원도 원주시 호저면 칠봉로 110-6 ,원주유기동물보호센터,연/갈색,[개] 믹스견,N,20180816,033-737-4408,http://www.animal.go.kr/files/shelter/2018/07/201808061208576.jpg,보호중,목줄착용,8(Kg),개,강원도,남자아이
2015(년생),대전광역시 유성구 갑동로15번길 20-39 (갑동) 대전동물보호센터,대전동물보호센터,백,[개] 말티즈,U,20180816,042-611-2696,http://www.animal.go.kr/files/shelter/2018/07/201808061308193.jpg,보호중,특징없음,2.00(Kg),개,대전광역시,남자아이
2018(년생),대전광역시 유성구 갑동로15번길 20-39 (갑동) 대전동물보호센터,대전동물보호센터,흑백,[고양이] 한국 고양이,U,20180816,042-611-2696,http://www.animal.go.kr/files/shelter/2018/07/20180806130840.jpg,보호중,특징없음,0.50(Kg),고양이,대전광역시,남자아이
2017(년생),대전광역시 유성구 갑동로15번길 20-39 (갑동) ,대전동물보호센터,흑백,[개] 믹스견,U,20180816,042-288-2463,http://www.animal.go.kr/files/shelter/2018/07/201808061908140.png,보호중,목줄/리드줄,5(Kg),개,대전광역시,남자아이
2018(년생),대전광역시 유성구 갑동로15번길 20-39 (갑동) ,대전동물보호센터,황백,[고양이] 한국 고양이,U,20180816,042-288-2463,http://www.animal.go.kr/files/shelter/2018/07/201808061908576.png,보호중, ,0.3(Kg),고양이,대전광역시,여자아이
2018(년생),대전광역시 유성구 갑동로15번길 20-39 (갑동) ,대전동물보호센터,흑백,[개] 치와와,U,20180816,042-288-2463,http://www.animal.go.kr/files/shelter/2018/07/201808061908637.png,보호중,신고자분양신청  ,0.7(Kg),개,대전광역시,여자아이
2008(년생),광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,갈/흰,[개] 시츄,N,20180816,062-608-2724,http://www.animal.go.kr/files/shelter/2018/07/201808031808222.jpg,보호중,18-1051심이 피부병심함,4(Kg),개,광주광역시,여자아이
2018(년생),인천광역시 서구 가정동 517-32,가정동물병원,흰검갈,[고양이] 한국 고양이,U,20180816,032-560-4452,http://www.animal.go.kr/files/shelter/2018/07/201808031908786.jpg,보호중,눈꼽,0.2(Kg),고양이,인천광역시,상관없음
2015(년생),인천광역시 계양구 장제로 923 (병방동) ,계양구유기동물보호소,갈색,[개] 푸들,N,20180816,032-450-6844,http://www.animal.go.kr/files/shelter/2018/07/201808052108186.jpg,보호중,사나움,5.0(Kg),개,인천광역시,남자아이
2017(년생),인천광역시 계양구 장제로 923 (병방동) ,계양구유기동물보호소,검정색/백색,[고양이] 한국 고양이,N,20180816,032-450-6844,http://www.animal.go.kr/files/shelter/2018/07/201808052108141.jpg,보호중,후지부상/기립불능,4.0(Kg),고양이,인천광역시,남자아이
2003(년생),인천광역시 계양구 장제로 923 (병방동) ,계양구유기동물보호소,은갈색,[개] 요크셔 테리어,N,20180816,032-450-6844,http://www.animal.go.kr/files/shelter/2018/07/201808052108863.jpg,보호중,양쪽눈 백내장있슴,3.0(Kg),개,인천광역시,여자아이
2017(년생),인천광역시 부평구 부평동 431-15,백마동물병원,흰색,[개] 비숑 프리제,N,20180816,032-509-6553,http://www.animal.go.kr/files/shelter/2018/07/201808032108224.jpg,보호중,중성화안됨/눈물자국,3.5(Kg),개,인천광역시,남자아이
2017(년생),인천광역시 부평구 부평동 431-15,백마동물병원,갈색/흰색,[개] 믹스견,U,20180816,032-509-6553,http://www.animal.go.kr/files/shelter/2018/07/201808031908364.jpg,보호중,매우 친화적,7(Kg),개,인천광역시,여자아이
2018(년생),인천광역시 부평구 부평동 431-15,백마동물병원,갈색/흰색,[고양이] 한국 고양이,N,20180816,032-509-6553,http://www.animal.go.kr/files/shelter/2018/07/201808031908264.jpg,보호중,교통사고,0.8(Kg),고양이,인천광역시,상관없음
2015(년생),인천광역시 부평구 부평동 431-15,백마동물병원,갈색,[개] 푸들,U,20180816,032-509-6553,http://www.animal.go.kr/files/shelter/2018/07/201808031908894.jpg,보호중,겁이많고 순함,3(Kg),개,인천광역시,여자아이
2013(년생),인천광역시 계양구 다남동 35-8,인천광역시 수의사회 ,회,[개] 푸들,Y,20180816,032-880-4383,http://www.animal.go.kr/files/shelter/2018/07/201808051108938.jpg,보호중,입질,5.5(Kg),개,인천광역시,남자아이
2004(년생),인천광역시 중구 개항로 68 (경동) ,경동동물병원,검정,[개] 푸들,N,20180816,032-760-7377,http://www.animal.go.kr/files/shelter/2018/07/201808032108188.jpg,보호중,양호한것으로사료되며나이가 많고/사납고 접근이어려움. 에민한편임 ,5.10(Kg),개,인천광역시,여자아이
2009(년생),인천광역시 중구 개항로 68 (경동) ,경동동물병원,검정+노랑,[개] 미니어쳐 핀셔,N,20180816,032-760-7377,http://www.animal.go.kr/files/shelter/2018/07/201808032108403.jpg,보호중,양쪽눈 각막혼탁이있고/피부병이심하여 계속 긁어 댐.작은종양,7.00(Kg),개,인천광역시,여자아이
2011(년생),인천광역시 중구 개항로 68 (경동) ,경동동물병원,엷은노랑,[개] 푸들,N,20180816,032-760-7377,http://www.animal.go.kr/files/shelter/2018/07/201808032108236.jpg,보호중,콧등을비롯해 피부병이있고/결막염으로 양쪽눈을 잘 못뜸,4.50(Kg),개,인천광역시,여자아이
2010(년생),인천광역시 중구 개항로 68 (경동) ,경동동물병원,검정+노랑,[개] 미니어쳐 핀셔,N,20180816,032-760-7377,http://www.animal.go.kr/files/shelter/2018/07/201808032108727.jpg,보호중,가죽목줄하고있고/왼쪽눈백내장/오른쪽눈은각막혼탁함.피부병심함,6.00(Kg),개,인천광역시,여자아이
2011(년생),인천광역시 중구 개항로 68 (경동) ,경동동물병원,Apricot ,[개] 푸들,N,20180816,032-760-7377,http://www.animal.go.kr/files/shelter/2018/07/201808032108893.jpg,보호중,피부병이심해 냄새많이나고/오른쪽눈결막염과각막혼탁,6.20(Kg),개,인천광역시,여자아이
2013(년생),인천광역시 중구 개항로 68 (경동) ,경동동물병원,검정+노랑(요크셔믹스),[개] 요크셔 테리어,N,20180816,032-760-7377,http://www.animal.go.kr/files/shelter/2018/07/201808032008675.jpg,보호중,비만하고/피부병으로인한피부각질화가심함,6.00(Kg),개,인천광역시,남자아이
2012(년생),인천광역시 중구 개항로 68 (경동) ,경동동물병원,Apricot ,[개] 푸들,N,20180816,032-760-7377,http://www.animal.go.kr/files/shelter/2018/07/201808032008868.jpg,보호중,오른쪽눈각막혼탁과백내장/피부병이심해냄새가많이남,5.00(Kg),개,인천광역시,남자아이
2009(년생),인천광역시 중구 개항로 68 (경동) ,경동동물병원,Apricot ,[개] 푸들,N,20180816,032-760-7377,http://www.animal.go.kr/files/shelter/2018/07/201808032008312.jpg,보호중,오른쪽눈각막혼탁/백내장/왼쪽눈약간각막혼탁/피부병심해냄새남,7.50(Kg),개,인천광역시,여자아이
2018(년생),대구광역시 달성군 다사읍 달구벌대로 893 (다사읍) ,119동물병원,흑/ 백,[고양이] 한국 고양이,N,20180816,053-668-3864,http://www.animal.go.kr/files/shelter/2018/07/201808031808506.jpg,보호중,결막염 심함/ 좌측 눈 잘 뜨지 못 함,0.2(Kg),고양이,대구광역시,남자아이
2018(년생),대구광역시 달성군 화원읍 사문진로 447 (화원읍) 화원읍 관할,화원연합동물병원,백,[개] 믹스견,N,20180816,053-668-3864,http://www.animal.go.kr/files/shelter/2018/07/201808031608920.jpg,보호중,등록칩 없음. 2~3개월 령,2.2(Kg),개,대구광역시,남자아이
2008(년생),대구광역시 동구 금강로 151-13 (금강동) ,대구유기동물보호센터,삼색,[개] 비글,U,20180816,053-667-2652,http://www.animal.go.kr/files/shelter/2018/07/201808061008974.jpg,보호중,치아 상태 불량/빨간 가슴줄,14(Kg),개,대구광역시,여자아이
2015(년생),대구광역시 동구 금강로 151-13 (금강동) ,대구유기동물보호센터,검정+흰색,[개] 보스턴 테리어,N,20180816,053-665-2672,http://www.animal.go.kr/files/shelter/2018/07/201808060908833.jpg,보호중,.,8(Kg),개,대구광역시,남자아이
2015(년생),대구광역시 동구 금강로 151-13 (금강동) ,대구유기동물보호센터,갈색,[개] 닥스훈트,Y,20180816,053-664-2642,http://www.animal.go.kr/files/shelter/2018/07/201808061308706.jpg,보호중,노란목줄,6(Kg),개,대구광역시,남자아이
2018(년생),대구광역시 동구 금강로 151-13 (금강동) ,대구유기동물보호센터,갈색,[개] 믹스견,U,20180816,053-662-2653,http://www.animal.go.kr/files/shelter/2018/07/20180806140816.jpg,보호중,.,5(Kg),개,대구광역시,여자아이
2018(년생),대구광역시 동구 금강로 151-13 (금강동) ,대구유기동물보호센터,노랑,[기타축종] 앵무새,N,20180816,053-662-2653,http://www.animal.go.kr/files/shelter/2018/07/201808061408872.jpg,보호중,.,0.20(Kg),기타축종,대구광역시,상관없음
2013(년생),부산광역시 해운대구 해운대로 1252 (송정동) ,누리동물병원,검정+갈색,[개] 미니어쳐 핀셔,U,20180816,051-519-4741,http://www.animal.go.kr/files/shelter/2018/07/201808060908224.jpg,보호중,금정 1-175/멀미심함,5.9(Kg),개,부산광역시,여자아이
2016(년생),부산광역시 해운대구 해운대로 1252 (송정동) ,누리동물병원,검정색,[개] 푸들,N,20180816,051-519-4741,http://www.animal.go.kr/files/shelter/2018/07/201808060908299.jpg,보호중,금정 1-174,4.6(Kg),개,부산광역시,남자아이
2018(년생),부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,유기동물및동물보호협,연갈색,[개] 믹스견,U,20180816,051-220-4476,http://www.animal.go.kr/files/shelter/2018/07/201808060908238.png,보호중,연갈색,3(Kg),개,부산광역시,남자아이
2014(년생),부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,유기동물및동물보호협,흰색,[개] 말티즈,U,20180816,051-220-4476,http://www.animal.go.kr/files/shelter/2018/07/201808060908443.png,보호중,흰색/ 허약,3(Kg),개,부산광역시,남자아이
2016(년생),부산광역시 해운대구 해운대로 1252 (송정동) ,누리동물병원,갈색,[개] 푸들,U,20180816,051-749-5681,http://www.animal.go.kr/files/shelter/2018/07/201808061008649.jpg,보호중,미용됨/ 기력저하,3.7(Kg),개,부산광역시,여자아이
2018(년생),부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,동물보호관리협회,검흰색,[고양이] 한국 고양이,U,20180816,051-605-4475,http://www.animal.go.kr/files/shelter/2018/07/201808060808743.jpg,보호중,어미없음/젖먹이/허약,0.5(Kg),고양이,부산광역시,상관없음
2018(년생),부산광역시 강서구 군라2길 206 (대저2동) 부산동물보호센터,부산동물보호센터,검정,[고양이] 한국 고양이,N,20180816,051-240-4504,http://www.animal.go.kr/files/shelter/2018/07/201808061708939.jpg,보호중,탈진/ 기력없음,0.4(Kg),고양이,부산광역시,상관없음
2018(년생),부산광역시 강서구 군라2길 206 (대저2동) 부산동물보호센터,부산동물보호센터,검정+갈색,[고양이] 한국 고양이,N,20180816,051-240-4504,http://www.animal.go.kr/files/shelter/2018/07/201808061708221.jpg,보호중,탈진/ 기력없음,0.4(Kg),고양이,부산광역시,여자아이
2018(년생),부산광역시 강서구 군라2길 206 (대저2동) 부산동물보호센터,부산동물보호센터,갈색,[고양이] 한국 고양이,U,20180816,051-240-4504,http://www.animal.go.kr/files/shelter/2018/07/201808061708562.jpg,보호중,탈진/ 온몸이 젖은상태/ 기력 없음,0.3(Kg),고양이,부산광역시,여자아이
2017(년생),서울특별시 동작구 장승배기로27길 18 (노량진동) ,디아크동물종합병원,갈색,[개] 푸들,N,20180816,02-820-1600,http://www.animal.go.kr/files/shelter/2018/07/201808040908448.jpg,보호중,털이 긴 상태,3.8(Kg),개,서울특별시,남자아이
2017(년생),경기도 양주시 남면 감악산로 63-37 ,한국동물구조관리협회,갈/검/흰,[고양이] 한국 고양이,U,20180816,02-2094-2254,http://www.animal.go.kr/files/shelter/2018/07/201808041608706.jpg,보호중,눈곱/콧물.코분홍+검정.심하게여윔.기력없음.피부각질.단미안됨.털상태푸석.,1.5(Kg),고양이,경기도,여자아이
2010(년생),경상남도 거제시 사등면 사곡리 375-1번지,거제시유기동물보호소,흰색,[개] 믹스견,N,20180816,055-639-6366,http://www.animal.go.kr/files/shelter/2018/07/201808051208285.jpg,보호중,사람잘따름/활발함,3(Kg),개,경상도,남자아이
2008(년생),경상북도 울진군 울진읍 울진중앙로 41 (울진읍/ M모텔) 킴스동물병원,킴스동물병원,흰색,[개] 말티즈,N,20180816,054-789-6792,http://www.animal.go.kr/files/shelter/2018/07/20180804170826[1].jpg,보호중,노란색 옷 착용,4(Kg),개,경상도,여자아이
2018(년생),전라남도 무안군 무안읍 무안로 339 (무안읍/ 무안군농업기술센터) 보호소 방문은 약속을 꼭하시고 주소를 얻으세요(사유지입니다) 이주소는 무안군 주소입니다.,유기동물보호소,갈색,[개] 믹스견,U,20180815,061-450-4035,http://www.animal.go.kr/files/shelter/2018/07/201808031108747.jpg,보호중,다리부분상처,4(Kg),개,전라도,남자아이
2017(년생),경상북도 울진군 울진읍 울진중앙로 41 (울진읍/ M모텔) 킴스동물병원,킴스동물병원,검은색,[개] 믹스견,N,20180814,054-789-6792,http://www.animal.go.kr/files/shelter/2018/07/201808031608627.jpg,보호중,검은색,4(Kg),개,경상도,남자아이
2017(년생),경상북도 울진군 울진읍 울진중앙로 41 (울진읍/ M모텔) 킴스동물병원,킴스동물병원,검은색,[개] 믹스견,N,20180814,054-789-6792,http://www.animal.go.kr/files/shelter/2018/07/201808031608955.jpg,보호중,검은색,4(Kg),개,경상도,남자아이
2015(년생),경상북도 경주시 용담로 12 (황성동) ,공원옆동물병원,흰색.갈색,[개] 믹스견,U,20180814,054-779-6303,http://www.animal.go.kr/files/shelter/2018/07/201808031108245.jpg,보호중,케이스에 넣어 사료조금과 함께 버려짐.,5.8(Kg),개,경상도,남자아이
2018(년생),경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,영일동물플러스,흑,[고양이] 한국 고양이,N,20180814,054-270-2724,http://www.animal.go.kr/files/shelter/2018/07/201808031608237.jpg,보호중,순함,0.6(Kg),고양이,경상도,남자아이
2018(년생),경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,영일동물플러스,황,[개] 믹스견,N,20180814,054-270-2724,http://www.animal.go.kr/files/shelter/2018/07/201808031308764.jpg,보호중,겁많음 /어미랑 같이들어옴,2(Kg),개,경상도,상관없음
2015(년생),경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,영일동물플러스,황,[개] 믹스견,N,20180814,054-270-2724,http://www.animal.go.kr/files/shelter/2018/07/201808031308684.jpg,보호중,경계/새끼랑 같이들어옴,10(Kg),개,경상도,여자아이
2015(년생),경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,영일동물플러스,백,[개] 믹스견,N,20180814,054-270-2724,http://www.animal.go.kr/files/shelter/2018/07/201808031108148.jpg,보호중,사나움.새끼랑 같이들어옴,15(Kg),개,경상도,여자아이
2016(년생),충청남도 아산시 둔포면 둔포로 33 (둔포면) 충청남도 아산시 염치읍 석정리 99-21,중부벳동물병원,흰&검정,[개] 말라뮤트,N,20180813,041-537-3831,http://www.animal.go.kr/files/shelter/2018/07/201808041308662.jpg,보호중,734호(관리) 675호(공고) 소방서경유/ 사나움. 공격석으로 마취포획,20(Kg),개,충청도,남자아이
2011(년생),강원도 강릉시 성산면 내맬길 172 (성산면/ 유기동물보호소) ,강릉시 동물보호소,흰색,[개] 믹스견,N,20180814,033-640-5591,http://www.animal.go.kr/files/shelter/2018/07/201808041908231.jpg,보호중,고도비만/목줄없이발견,7.1(Kg),개,강원도,여자아이
2017(년생),강원도 강릉시 성산면 내맬길 172 (성산면/ 유기동물보호소) ,강릉시 동물보호소,흰색,[개] 진도견,U,20180814,033-640-5591,http://www.animal.go.kr/files/shelter/2018/07/201808041308692.jpg,보호중,청색목줄착용/ 온순함,14(Kg),개,강원도,여자아이
2016(년생),경기도 화성시 우정읍 3.1만세로 29 (우정읍) ,청산동물병원,백색,[개] 믹스견,N,20180813,031-369-6381,http://www.animal.go.kr/files/shelter/2018/07/20180804140843.jpg,보호중,우후지 골절/ 순함/ 푸른색 목줄,16.68(Kg),개,경기도,남자아이
2017(년생),경기도 양주시 남면 감악산로 63-37 ,한국동물구조관리협회,연갈,[개] 믹스견,N,20180814,031-839-2326,http://www.animal.go.kr/files/shelter/2018/07/201808041608786.jpg,보호중,초록색목줄(꽉끼임).리트리버혼종.양귀쳐짐.코진갈.배피부 검정.꼬리단미안됨.,25(Kg),개,경기도,남자아이
2016(년생),경기도 양주시 남면 감악산로 63-37 (남면) ,한국동물구조관리협회,검/흰,[개] 시베리안 허스키,U,20180814,031-980-2826,http://www.animal.go.kr/files/shelter/2018/07/201808080908825.jpg,보호중,양눈은청색.코검정.음낭검정색.꼬리털갈색빛섞임.사람좋아함.활발. 잘짖음.털상태양호.단미안됨.,20(Kg),개,경기도,남자아이
2013(년생),경기도 양주시 남면 감악산로 63-37 (남면) ,한국동물구조관리협회,흰,[개] 믹스견,U,20180814,031-550-2321,http://www.animal.go.kr/files/shelter/2018/07/201808041608147.jpg,보호중,빛바랜주황목줄+쇠사슬리드줄.얼굴피부질환심함/짓무름.부르터서눈이작아보임.유두큼.털상태푸석.단미안됨.,18(Kg),개,경기도,여자아이
2018(년생),경기도 양주시 남면 감악산로 63-37 ,한국동물구조관리협회,갈/흰,[고양이] 한국 고양이,N,20180814,031-860-2311,http://www.animal.go.kr/files/shelter/2018/07/201808041608945.jpg,보호중,눈곱/눈부음. 콧물. 코분홍. 털상태 양호,0.4(Kg),고양이,경기도,남자아이
2018(년생),경기도 양주시 남면 감악산로 63-37 ,한국동물구조관리협회,검/갈/흰,[고양이] 한국 고양이,U,20180814,031-860-2311,http://www.animal.go.kr/files/shelter/2018/07/201808041608722.jpg,보호중,눈곱/오른눈부음. 콧물. 코분홍,0.4(Kg),고양이,경기도,여자아이
2017(년생),경기도 양주시 남면 상수리 410-1,한국동물구조관리협회,흰,[개] 말티즈,N,20180824,031-828-4033,http://www.animal.go.kr/files/shelter/2018/07/201808041508167.jpg,보호중,얼굴/발털이 미용하다 만듯.얼굴만지는거싫어함.잘짖음.털상태양호.단미안됨.,3.2(Kg),개,경기도,남자아이
2018(년생),경기도 양주시 남면 상수리 410-1,한국동물구조관리협회,흰,[개] 믹스견,U,20180824,031-828-4033,http://www.animal.go.kr/files/shelter/2018/07/201808041508497[1].jpg,보호중,뒤빨강+앞주황바탕체크무늬목걸이+방울/메달 달림.양귀연갈색.목주변~어깨털밀린흔적.겁있음.얌전함.,11.2(Kg),개,경기도,여자아이
2018(년생),울산광역시 울주군 온양읍 화산발리로 543 (온양읍) ,울산유기동물보호센터,투톤,[개] 믹스견,N,20180814,052-290-3332,http://www.animal.go.kr/files/shelter/2018/07/201808041508198.jpg,보호중,피부병 구충하였음 허약,4.2(Kg),개,울산광역시,여자아이
2018(년생),울산광역시 울주군 온양읍 화산발리로 543 (온양읍) ,울산유기동물보호센터,투톤,[개] 믹스견,N,20180814,052-290-3332,http://www.animal.go.kr/files/shelter/2018/07/201808041508864.jpg,보호중,피부병 구충하였음 허약,4.3(Kg),개,울산광역시,남자아이
2018(년생),울산광역시 울주군 온양읍 화산발리로 543 (온양읍) ,울산유기동물보호센터,투톤,[개] 믹스견,N,20180814,052-290-3332,http://www.animal.go.kr/files/shelter/2018/07/201808041508128.jpg,보호중,피부병 구충하였음 허약,4.2(Kg),개,울산광역시,남자아이
2018(년생),울산광역시 울주군 온양읍 화산발리로 543 (온양읍) ,울산유기동물보호센터,투톤,[개] 믹스견,N,20180814,052-290-3332,http://www.animal.go.kr/files/shelter/2018/07/201808041508194.jpg,보호중,피부병 구충하였음 허약,4(Kg),개,울산광역시,남자아이
2015(년생),대전광역시 유성구 갑동로15번길 20-39 (갑동) ,대전광역시동물보호소,백황,[개] 믹스견,N,20180814,042-251-4646,http://www.animal.go.kr/files/shelter/2018/07/201808042308358.jpg,보호중, ,5(Kg),개,대전광역시,여자아이
2017(년생),경기도 양주시 남면 상수리 410-1,한국동물구조관리협회,흰/연갈,[개] 스피츠,U,20180824,02-3423-5517,http://www.animal.go.kr/files/shelter/2018/07/201808041408680.jpg,보호중,꼬리끝털 더 길음.왼위송곳니/위앞니 한개유치남음.꼬리위로말림.등털연갈색섞임.사람따름.얌전함.,4.8(Kg),개,경기도,여자아이
2015(년생),경기도 양주시 남면 감악산로 63-37 ,한국동물구조관리협회,검/흰,[개] 보더 콜리,U,20180814,02-2670-3418,http://www.animal.go.kr/files/shelter/2018/07/201808041508670.jpg,보호중,검은가슴줄.코검정.송곳니에 누런치석.앉아할줄암.사람좋아함.활발.칩있음.,20(Kg),개,경기도,여자아이
2011(년생),경기도 양주시 남면 감악산로 63-37 ,한국동물구조관리협회,갈/검,[개] 요크셔 테리어,Y,20180814,02-2670-3418,http://www.animal.go.kr/files/shelter/2018/07/201808041508455.jpg,보호중,양귀쫑긋.눈물자국.사람따름. 얌전함.빨간색체크무늬가방 함께옴.칩있음.꼬리단미 안됨.털상태 양호.,2.1(Kg),개,경기도,남자아이
2018(년생),경기도 양주시 남면 감악산로 63-37 (남면) ,동물구조관리협회,흰,[개] 믹스견,U,20180814,02-2116-3473,http://www.animal.go.kr/files/shelter/2018/07/20180804140888.jpg,보호중,연두색 가슴줄. 코검정. 부정교합. 꼬리털 가위로 다듬은듯. 경계/겁있음.,4(Kg),개,경기도,여자아이
2014(년생),경기도 양주시 남면 상수리 410-1,한국동물구조관리협회,흰,[개] 푸들,U,20180814,02-901-6457,http://www.animal.go.kr/files/shelter/2018/07/201808041408787.jpg,보호중,밝은초록목걸이.전체털짧게미용/꼬리끝주황염색흔적.귀털누런색섞임.사람좋아함.얌전함.단미안됨/,2.4(Kg),개,경기도,여자아이
2018(년생),경기도 양주시 남면 감악산로 63-37 ,한국동물구조관리협회,갈/검/흰,[고양이] 한국 고양이,U,20180814,02-2127-4274,http://www.animal.go.kr/files/shelter/2018/07/201808041608423.jpg,보호중,눈곱/콧물.코분홍.오른앞다리어깨부위골절.기립안함.털상태양호,0.5(Kg),고양이,경기도,여자아이
2018(년생),경기도 양주시 남면 감악산로 63-37 (남면) ,한국동물구조관리협회,검/흰,[기타축종] 토끼,N,20180813,02-3396-5073,http://www.animal.go.kr/files/shelter/2018/07/201808041508774.jpg,보호중,코분홍. 손탐. 털상태 양호. 꼬리 단미 안됨.,0.8(Kg),기타축종,경기도,남자아이
2014(년생),세종특별자치시  장군면 장척로 274 (장군면) 리얼펫동물병원,리얼펫동물병원,고등어,[고양이] 한국 고양이,Y,20180813,044-300-4447,http://www.animal.go.kr/files/shelter/2018/07/201808031808767.jpg,보호중,귀에 피부병/ 중성화됨. 공격성 없음,3.8(Kg),고양이,세종특별자치시,남자아이
2016(년생),경상남도 창원시 의창구 창이대로 71 (명서동/ 창원시농업기술센터) 창원지도과,창원유기동물보호소,갈색+흰색,[개] 보더 콜리,N,20180813,055-225-5543,http://www.animal.go.kr/files/shelter/2018/07/201808031308309.jpg,보호중,H-8-1-4  검정색+흰색. 체인목줄+리드줄착용. 순함. 보더콜리+허스키 믹스추정,22(Kg),개,경상도,남자아이
